Cd Type Statut;Code Statut;Label Statut;Lb Adm Tr;Lb Type Statut;CD NOM (lists!rouges)
LRR;VU;Vulnérable;Picardie;Liste rouge régionale;106419
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;65446
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;141499
LRR;CR;En danger critique;Picardie;Liste rouge régionale;142006
LRR;NT;Quasi menacée;Picardie;Liste rouge régionale;94267
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;128298
LRR;VU;Vulnérable;Picardie;Liste rouge régionale;87562
LRR;VU;Vulnérable;Picardie;Liste rouge régionale;92242
LRR;NT;Quasi menacée;Picardie;Liste rouge régionale;100719
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;77490
LRR;EN;En danger;Picardie;Liste rouge régionale;66134
LRR;NA;Non applicable;Picardie;Liste rouge régionale;61028
LRR;VU;Vulnérable;Picardie;Liste rouge régionale;96465
LRR;DD;Données insuffisantes;Picardie;Liste rouge régionale;95991
LRR;NT;Quasi menacée;Picardie;Liste rouge régionale;86131
LRR;RE;Disparue au niveau régional;Picardie;Liste rouge régionale;90828
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;127029
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;108168
LRR;NA;Non applicable;Picardie;Liste rouge régionale;120029
LRR;NT;Quasi menacée;Picardie;Liste rouge régionale;60313
LRR;RE;Disparue au niveau régional;Picardie;Liste rouge régionale;53229
LRR;DD;Données insuffisantes;Picardie;Liste rouge régionale;98279
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;239131
LRR;RE;Disparue au niveau régional;Picardie;Liste rouge régionale;219743
LRR;VU;Vulnérable;Picardie;Liste rouge régionale;109898
LRR;VU;Vulnérable;Picardie;Liste rouge régionale;110221
LRR;CR;En danger critique;Picardie;Liste rouge régionale;114520
LRR;NA;Non applicable;Picardie;Liste rouge régionale;91867
LRR;NA;Non applicable;Picardie;Liste rouge régionale;445376
LRR;NA;Non applicable;Picardie;Liste rouge régionale;123434
LRR;NA;Non applicable;Picardie;Liste rouge régionale;97935
LRR;VU;Vulnérable;Picardie;Liste rouge régionale;88502
LRR;NA;Non applicable;Picardie;Liste rouge régionale;137071
LRR;NA;Non applicable;Picardie;Liste rouge régionale;90411
LRR;NA;Non applicable;Picardie;Liste rouge régionale;91887
LRR;NA;Non applicable;Picardie;Liste rouge régionale;117521
LRR;RE;Disparue au niveau régional;Picardie;Liste rouge régionale;81088
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;95154
LRR;NA;Non applicable;Picardie;Liste rouge régionale;143439
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;86087
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;98717
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;127230
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;142508
LRR;EN;En danger;Picardie;Liste rouge régionale;127495
LRR;NT;Quasi menacée;Picardie;Liste rouge régionale;53979
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;104516
LRR;NA;Non applicable;Picardie;Liste rouge régionale;88191
LRR;DD;Données insuffisantes;Picardie;Liste rouge régionale;11112
LRR;RE;Disparue au niveau régional;Picardie;Liste rouge régionale;100739
LRR;RE;Disparue au niveau régional;Picardie;Liste rouge régionale;93967
LRR;DD;Données insuffisantes;Picardie;Liste rouge régionale;119345
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;54307
LRR;NA;Non applicable;Picardie;Liste rouge régionale;119558
LRR;NA;Non applicable;Picardie;Liste rouge régionale;105433
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;128268
LRR;VU;Vulnérable;Picardie;Liste rouge régionale;90076
LRR;RE;Disparue au niveau régional;Picardie;Liste rouge régionale;60577
LRR;DD;Données insuffisantes;Picardie;Liste rouge régionale;65358
LRR;VU;Vulnérable;Picardie;Liste rouge régionale;65393
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;65335
LRR;VU;Vulnérable;Picardie;Liste rouge régionale;121606
LRR;NA;Non applicable;Picardie;Liste rouge régionale;128628
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;54451
LRR;NA;Non applicable;Picardie;Liste rouge régionale;96739
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;122267
LRR;NA;Non applicable;Picardie;Liste rouge régionale;60822
LRR;NA;Non applicable;Picardie;Liste rouge régionale;84670
LRR;NA;Non applicable;Picardie;Liste rouge régionale;97591
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;126650
LRR;NT;Quasi menacée;Picardie;Liste rouge régionale;92
LRR;NA;Non applicable;Picardie;Liste rouge régionale;133284
LRR;NA;Non applicable;Picardie;Liste rouge régionale;612322
LRR;NA;Non applicable;Picardie;Liste rouge régionale;124004
LRR;NA;Non applicable;Picardie;Liste rouge régionale;128215
LRR;NT;Quasi menacée;Picardie;Liste rouge régionale;128394
LRR;NA;Non applicable;Picardie;Liste rouge régionale;159853
LRR;NA;Non applicable;Picardie;Liste rouge régionale;128504
LRR;NA;Non applicable;Picardie;Liste rouge régionale;109942
LRR;NA;Non applicable;Picardie;Liste rouge régionale;103235
LRR;RE;Disparue au niveau régional;Picardie;Liste rouge régionale;121176
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;117019
LRR;DD;Données insuffisantes;Picardie;Liste rouge régionale;247057
LRR;DD;Données insuffisantes;Picardie;Liste rouge régionale;247059
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;105247
LRR;DD;Données insuffisantes;Picardie;Liste rouge régionale;118521
LRR;NA;Non applicable;Picardie;Liste rouge régionale;113418
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;219799
LRR;CR;En danger critique;Picardie;Liste rouge régionale;117056
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;105817
LRR;EN;En danger;Picardie;Liste rouge régionale;613548
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;103609
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;123713
LRR;DD;Données insuffisantes;Picardie;Liste rouge régionale;224195
LRR;NA;Non applicable;Picardie;Liste rouge régionale;113778
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;111859
LRR;NA;Non applicable;Picardie;Liste rouge régionale;619480
LRR;NT;Quasi menacée;Picardie;Liste rouge régionale;108770
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;138136
LRR;DD;Données insuffisantes;Picardie;Liste rouge régionale;239081
LRR;NA;Non applicable;Picardie;Liste rouge régionale;132205
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;102901
LRR;NA;Non applicable;Picardie;Liste rouge régionale;124845
LRR;RE;Disparue au niveau régional;Picardie;Liste rouge régionale;134159
LRR;EN;En danger;Picardie;Liste rouge régionale;102111
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;115624
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;127314
LRR;EN;En danger;Picardie;Liste rouge régionale;103185
LRR;NA;Non applicable;Picardie;Liste rouge régionale;123789
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;119097
LRR;VU;Vulnérable;Picardie;Liste rouge régionale;97956
LRR;NT;Quasi menacée;Picardie;Liste rouge régionale;92237
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;106828
LRR;NT;Quasi menacée;Picardie;Liste rouge régionale;66088
LRR;NA;Non applicable;Picardie;Liste rouge régionale;95713
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;80358
LRR;DD;Données insuffisantes;Picardie;Liste rouge régionale;79303
LRR;NA;Non applicable;Picardie;Liste rouge régionale;81508
LRR;NA;Non applicable;Picardie;Liste rouge régionale;116422
LRR;NA;Non applicable;Picardie;Liste rouge régionale;92494
LRR;RE;Disparue au niveau régional;Picardie;Liste rouge régionale;97235
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;65141
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;239130
LRR;NA;Non applicable;Picardie;Liste rouge régionale;104805
LRR;CR;En danger critique;Picardie;Liste rouge régionale;103857
LRR;CR*;On ne sait pas si l'espèce n'est pas éteinte ou disparue;Picardie;Liste rouge régionale;53765
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;94503
LRR;CR;En danger critique;Picardie;Liste rouge régionale;115256
LRR;VU;Vulnérable;Picardie;Liste rouge régionale;124771
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;117458
LRR;EN;En danger;Picardie;Liste rouge régionale;127470
LRR;NA;Non applicable;Picardie;Liste rouge régionale;85075
LRR;NT;Quasi menacée;Picardie;Liste rouge régionale;65697
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;219833
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;761965
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;96251
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;127660
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;94257
LRR;CR;En danger critique;Picardie;Liste rouge régionale;100160
LRR;RE;Disparue au niveau régional;Picardie;Liste rouge régionale;82863
LRR;NA;Non applicable;Picardie;Liste rouge régionale;90684
LRR;NA;Non applicable;Picardie;Liste rouge régionale;79763
LRR;CR*;On ne sait pas si l'espèce n'est pas éteinte ou disparue;Picardie;Liste rouge régionale;126294
LRR;NA;Non applicable;Picardie;Liste rouge régionale;61585
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;124205
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;129506
LRR;DD;Données insuffisantes;Picardie;Liste rouge régionale;145495
LRR;EN;En danger;Picardie;Liste rouge régionale;96912
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;124798
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;107038
LRR;NT;Quasi menacée;Picardie;Liste rouge régionale;115993
LRR;RE;Disparue au niveau régional;Picardie;Liste rouge régionale;127208
LRR;VU;Vulnérable;Picardie;Liste rouge régionale;92029
LRR;NT;Quasi menacée;Picardie;Liste rouge régionale;128633
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;233226
LRR;EN;En danger;Picardie;Liste rouge régionale;61258
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;132568
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;99334
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;620051
LRR;NA;Non applicable;Picardie;Liste rouge régionale;105161
LRR;RE;Disparue au niveau régional;Picardie;Liste rouge régionale;109215
LRR;NA;Non applicable;Picardie;Liste rouge régionale;92663
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;119780
LRR;NT;Quasi menacée;Picardie;Liste rouge régionale;99272
LRR;NA;Non applicable;Picardie;Liste rouge régionale;103406
LRR;RE;Disparue au niveau régional;Picardie;Liste rouge régionale;103536
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;138106
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;90681
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;11115
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;91169
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;119991
LRR;NA;Non applicable;Picardie;Liste rouge régionale;120691
LRR;NA;Non applicable;Picardie;Liste rouge régionale;123711
LRR;NT;Quasi menacée;Picardie;Liste rouge régionale;82909
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;86400
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;125940
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;11133
LRR;DD;Données insuffisantes;Picardie;Liste rouge régionale;118666
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;131605
LRR;NA;Non applicable;Picardie;Liste rouge régionale;101027
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;88415
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;11131
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;92864
LRR;DD;Données insuffisantes;Picardie;Liste rouge régionale;80798
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;88167
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;81569
LRR;NA;Non applicable;Picardie;Liste rouge régionale;82932
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;65636
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;129470
LRR;VU;Vulnérable;Picardie;Liste rouge régionale;1884
LRR;NA;Non applicable;Picardie;Liste rouge régionale;103478
LRR;LC;Préoccupation mineure;Picardie;Liste rouge régionale;65344
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;163195
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;217516
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;106698
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;5965
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;112421
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;239738
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;54468
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;107574
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;12242
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;6713
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;5870
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;239610
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;5807
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;86101
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;6505
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;4770
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;5155
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;434393
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;5825
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;94959
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;91169
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;90669
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;217386
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;98865
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;5302
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;61766
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;4375
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;5873
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;64206
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;219799
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;64253
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;5386
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;53100
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;100382
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;4978
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;83933
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;886138
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;239514
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;608364
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;240360
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;4734
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;54052
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;239508
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;94066
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;53754
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;23915
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;116941
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;129298
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;4741
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;4802
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;89926
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;3116
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;3345
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;117027
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;299
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;124845
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;3590
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;4137
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;2603
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;23672
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;4516
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;128322
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;3482
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;128315
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;121549
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;4053
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;130599
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;119991
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;113260
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;199335
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;120260
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;120163
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;3250
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;105201
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;61379
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;60585
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;4257
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;61636
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;60939
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;3129
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;112426
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;4564
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;61543
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;3595
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;199312
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;102968
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;104144
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;115156
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;281
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;53979
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;2530
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;444431
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;104126
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;115280
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;115110
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;107115
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;3670
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;64077
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;116089
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;65184
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;113904
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;4474
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;60776
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;109422
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;3603
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;64101
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;60408
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;2715
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;85904
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;80037
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;92876
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;3784
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;4510
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;3420
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;531122
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;2508
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;4155
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;89200
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;65145
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;64158
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;3371
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;92497
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;3422
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;83195
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;2630
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;65415
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;80590
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;65477
LRE;NT;Quasi menacé;Europe;Liste rouge européenne;53320
LRE;DD;Données insuffisantes;Europe;Liste rouge européenne;85536
LRE;DD;Données insuffisantes;Europe;Liste rouge européenne;239324
LRE;NT;Quasi menacé;Europe;Liste rouge européenne;2816
LRE;DD;Données insuffisantes;Europe;Liste rouge européenne;128311
LRE;NT;Quasi menacé;Europe;Liste rouge européenne;115226
LRE;VU;Vulnérable;Europe;Liste rouge européenne;67058
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;126035
LRE;NT;Quasi menacé;Europe;Liste rouge européenne;5933
LRE;VU;Vulnérable;Europe;Liste rouge européenne;1980
LRE;NT;Quasi menacé;Europe;Liste rouge européenne;107397
LRE;NT;Quasi menacé;Europe;Liste rouge européenne;106353
LRE;NT;Quasi menacé;Europe;Liste rouge européenne;61618
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;119473
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;240129
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;128627
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;64144
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;127457
LRE;NT;Quasi menacé;Europe;Liste rouge européenne;109870
LRE;VU;Vulnérable;Europe;Liste rouge européenne;67765
LRE;VU;Vulnérable;Europe;Liste rouge européenne;968
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;12252
LRE;VU;Vulnérable;Europe;Liste rouge européenne;64141
LRE;VU;Vulnérable;Europe;Liste rouge européenne;61258
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;786467
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;127230
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;10512
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;434263
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;4946
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;114612
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;126034
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;434242
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;118993
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;6111
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;5364
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;770929
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;4944
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;23240
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;786497
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;23666
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;12206
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;53668
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;6033
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;3865
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;65487
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;6115
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;12208
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;12398
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;107992
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;103817
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;6101
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;6099
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;127454
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;24321
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;123960
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;65115
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;3039
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;3161
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;105841
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;3388
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;889078
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;85798
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;90234
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;4667
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;4686
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;97947
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;317811
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;96465
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;87540
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;4644
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;2734
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;2489
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;2747
LRE;EN;En danger;Europe;Liste rouge européenne;3402
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;4852
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;24476
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;4400
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;12346
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;4446
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;89920
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;434377
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;434203
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;94266
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;5491
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;199863
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;3352
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;117224
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;162879
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;118397
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;60295
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;98756
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;84534
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;83159
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;89574
LRE;LC;Préoccupation mineure;Europe;Liste rouge européenne;88478
